마을명,시군구명,읍면동명,행정리명,숙박업소명,업태구분명,숙박업소전화번호,소재지도로명주소,소재지지번주소,위도,경도,인허가일자,상세영업상태코드,상세영업상태명,건물지상층수,건물지하층수,객실수,한실수,양실수,데이터기준일자
신흥2리마을,서귀포시,남원읍,신흥2리,하랑하람,기타일반 및 생활 숙박시설 운영업,,제주특별자치도 서귀포시 남원읍 신흥로 233,제주특별자치도 서귀포시 남원읍 신흥리 1571 ,33.31485943,126.749404,2021-08-23,13,영업중,0,0,1,0,1,2022-09-30
신흥2리마을,서귀포시,남원읍,신흥2리,이래가족독채펜션,기타일반 및 생활 숙박시설 운영업,064-733-5212,제주특별자치도 서귀포시 남원읍 원님로 294-134,제주특별자치도 서귀포시 남원읍 신흥리 1749-8,33.32245475,126.7445413,2017-10-19,13,영업중,1,0,1,0,1,2022-09-30
신흥2리마을,서귀포시,남원읍,신흥2리,제주하늘바람,기타일반 및 생활 숙박시설 운영업,,제주특별자치도 서귀포시 남원읍 한신로531번길 26,제주특별자치도 서귀포시 남원읍 신흥리 1759-9,33.32088773,126.7454211,2018-09-19,13,영업중,2,0,3,0,3,2022-09-30
신흥2리마을,서귀포시,남원읍,신흥2리,정원집,민박업,0507-1330-5580,제주특별자치도 서귀포시 남원읍 한신로531번길 15,제주특별자치도 서귀포시 남원읍 신흥리 1767-1,33.31985764,126.7443341,2005-12-12,13,영업중,1,0,2,0,2,2022-09-30
위미1리마을,서귀포시,남원읍,위미1리,넙빌레게스트하우스,기타일반 및 생활 숙박시설 운영업,,제주특별자치도 서귀포시 남원읍 태위로2번길 28,제주특별자치도 서귀포시 남원읍 위미리 4196-1,33.26936047,126.648674,2012-08-22,13,영업중,2,0,6,0,6,2022-09-30
위미1리마을,서귀포시,남원읍,위미1리,하얀캐슬,기타일반 및 생활 숙박시설 운영업,,제주특별자치도 서귀포시 남원읍 위미대화로 23-17,제주특별자치도 서귀포시 남원읍 위미리 2994-1,33.27225574,126.6571177,2012-02-03,13,영업중,2,0,3,0,3,2022-09-30
위미1리마을,서귀포시,남원읍,위미1리,바다에누워,기타일반 및 생활 숙박시설 운영업,064-764-6800,제주특별자치도 서귀포시 남원읍 위미해안로 60,제주특별자치도 서귀포시 남원읍 위미리 2943-1,33.26970325,126.6576161,2003-12-16,13,영업중,2,1,5,0,5,2022-09-30
위미1리마을,서귀포시,남원읍,위미1리,힐링캠프,기타일반 및 생활 숙박시설 운영업,064-764-1166,제주특별자치도 서귀포시 남원읍 위미항구로 96,제주특별자치도 서귀포시 남원읍 위미리 3392-1,33.28284359,126.6556513,2012-08-30,13,영업중,3,0,3,0,3,2022-09-30
위미1리마을,서귀포시,남원읍,위미1리,돌담길따라,기타일반 및 생활 숙박시설 운영업,0507-1344-5628,제주특별자치도 서귀포시 남원읍 태위로67번길 24-15,제주특별자치도 서귀포시 남원읍 위미리 3173,33.27575801,126.6560951,2019-10-14,13,영업중,2,0,4,0,4,2022-09-30
위미1리마을,서귀포시,남원읍,위미1리,미소가펜션,기타일반 및 생활 숙박시설 운영업,064-764-1767,제주특별자치도 서귀포시 남원읍 태위로44번길 2-1,제주특별자치도 서귀포시 남원읍 위미리 3100,33.27255255,126.6519886,2015-12-10,13,영업중,2,0,5,0,5,2022-09-30
위미1리마을,서귀포시,남원읍,위미1리,비레이지,기타일반 및 생활 숙박시설 운영업,,제주특별자치도 서귀포시 남원읍 위미해안로129번길 17,제주특별자치도 서귀포시 남원읍 위미리 4207-1,33.27048481,126.6517204,2018-06-28,13,영업중,2,0,2,0,2,2022-09-30
위미1리마을,서귀포시,남원읍,위미1리,위미모루왓펜션,기타일반 및 생활 숙박시설 운영업,064-764-7330,제주특별자치도 서귀포시 남원읍 위미항구로 51,제주특별자치도 서귀포시 남원읍 위미리 3306-3,33.27886375,126.6559594,2017-01-09,13,영업중,3,0,4,0,4,2022-09-30
위미1리마을,서귀포시,남원읍,위미1리,이락펜션,기타일반 및 생활 숙박시설 운영업,0507-1304-5660,제주특별자치도 서귀포시 남원읍 위미항구로 111-1,제주특별자치도 서귀포시 남원읍 위미리 3445-13,33.28414602,126.6546854,2017-06-27,13,영업중,2,0,2,0,2,2022-09-30
위미1리마을,서귀포시,남원읍,위미1리,곰이다펜션,기타일반 및 생활 숙박시설 운영업,0507-1450-9251,제주특별자치도 서귀포시 남원읍 일주동로7774번길 72,제주특별자치도 서귀포시 남원읍 위미리 4023-3,33.27977303,126.646633,2017-06-15,13,영업중,2,0,1,0,1,2022-09-30
위미1리마을,서귀포시,남원읍,위미1리,제주클래식위미,기타일반 및 생활 숙박시설 운영업,,제주특별자치도 서귀포시 남원읍 위미해안로 72,제주특별자치도 서귀포시 남원읍 위미리 2946,33.26916566,126.657213,2015-04-04,13,영업중,1,0,1,1,0,2022-09-30
위미1리마을,서귀포시,남원읍,위미1리,무림여관,기타일반 및 생활 숙박시설 운영업,,제주특별자치도 서귀포시 남원읍 위미대화로 23-26,제주특별자치도 서귀포시 남원읍 위미리 2923,33.27234844,126.6580378,2021-03-22,13,영업중,1,0,1,0,1,2022-09-30
위미1리마을,서귀포시,남원읍,위미1리,위로집,민박업,,제주특별자치도 서귀포시 남원읍 위미해안로90번길 20,제주특별자치도 서귀포시 남원읍 위미리 2984-8,33.27090187,126.6549737,2014-03-10,13,영업중,1,0,3,0,3,2022-09-30
위미1리마을,서귀포시,남원읍,위미1리,내려놓음,민박업,0507-1356-405,제주특별자치도 서귀포시 남원읍 위미대화로 24,제주특별자치도 서귀포시 남원읍 위미리 3002,33.27157435,126.6552474,2015-10-13,13,영업중,3,0,1,1,0,2022-09-30
위미1리마을,서귀포시,남원읍,위미1리,제주소요,민박업,,제주특별자치도 서귀포시 남원읍 태위로 13,제주특별자치도 서귀포시 남원읍 위미리 4149-3,33.27222735,126.6493629,2014-09-30,13,영업중,1,0,3,0,3,2022-09-30
위미1리마을,서귀포시,남원읍,위미1리,유스테이,민박업,,제주특별자치도 서귀포시 남원읍 위미해안로129번길 31-4,제주특별자치도 서귀포시 남원읍 위미리 4203-6,33.26976934,126.6505855,1983-07-09,13,영업중,1,0,1,0,1,2022-09-30
위미1리마을,서귀포시,남원읍,위미1리,제주비,민박업,,제주특별자치도 서귀포시 남원읍 위미대화로15번길 9-5,제주특별자치도 서귀포시 남원읍 위미리 3130-1,33.27332996,126.6559463,2016-02-22,13,영업중,1,0,2,0,2,2022-09-30
위미1리마을,서귀포시,남원읍,위미1리,제주비 앨리스,민박업,,제주특별자치도 서귀포시 남원읍 위미대화로15번길 9-3,제주특별자치도 서귀포시 남원읍 위미리 3129,33.27325719,126.6557184,2017-07-24,13,영업중,1,0,1,0,1,2022-09-30
위미1리마을,서귀포시,남원읍,위미1리,카멜리아 위미,민박업,0507-1359-0517,제주특별자치도 서귀포시 남원읍  태위로2번길 31,제주특별자치도 서귀포시 남원읍 위미리 4196-2,33.26910202,126.6489433,1991-12-24,13,영업중,2,0,1,0,1,2022-09-30
위미1리마을,서귀포시,남원읍,위미1리,위미쉼팡,민박업,,제주특별자치도 서귀포시 남원읍 태위로43번길 1,제주특별자치도 서귀포시 남원읍 위미리 4142-2,33.27314094,126.6520131,2021-07-27,13,영업중,1,0,4,0,4,2022-09-30
위미1리마을,서귀포시,남원읍,위미1리,백통신원리조트 기린,휴양콘도운영업,064-747-7077,제주특별자치도 서귀포시 남원읍 서성로 427-1,제주특별자치도 서귀포시 남원읍 위미리 4628,33.32471103,126.6430203,2021-02-10,13,영업중,2,0,76,0,76,2022-09-30
위미1리마을,서귀포시,남원읍,위미1리,백통신원리조트 휴양콘도미니엄,휴양콘도운영업,064-745-7077,제주특별자치도 서귀포시 남원읍 서성로 427,제주특별자치도 서귀포시 남원읍 위미리 4627 ,33.32266414,126.6390496,2015-10-16,13,영업중,0,0,116,0,116,2022-09-30
위미1리마을,서귀포시,남원읍,위미1리,스프링데일 골프&리조트,휴양콘도운영업,064-800-8000,제주특별자치도 서귀포시 남원읍 서성로 459,제주특별자치도 서귀포시 남원읍 위미리 4625 ,33.3277066,126.6445227,2012-06-12,13,영업중,0,0,90,0,90,2022-09-30
위미1리마을,서귀포시,남원읍,위미1리,스프링데일골프&리조트휴양콘미니엄1,휴양콘도운영업,064-800-8021,제주특별자치도 서귀포시 남원읍 서성로 459-1,제주특별자치도 서귀포시 남원읍 위미리 4626 스프링데일 콘도미니엄1 ,33.32986419,126.6408109,2022-07-01,13,영업중,2,0,56,0,56,2022-09-30
위미2리마을,서귀포시,남원읍,위미2리,콴도제주,기타일반 및 생활 숙박시설 운영업,0507-1314-1996,제주특별자치도 서귀포시 남원읍 태위로151번길 14-12,제주특별자치도 서귀포시 남원읍 위미리 1996-6,33.27639128,126.6651307,2020-02-07,13,영업중,3,0,3,0,3,2022-09-30
위미2리마을,서귀포시,남원읍,위미2리,위미사랑하우스,기타일반 및 생활 숙박시설 운영업,0507-1306-7066,제주특별자치도 서귀포시 남원읍 태위로139번길 19,제주특별자치도 서귀포시 남원읍 위미리 2751-1,33.2765696,126.6618936,1989-03-13,13,영업중,1,0,1,0,1,2022-09-30
위미2리마을,서귀포시,남원읍,위미2리,해든빌레펜션,기타일반 및 생활 숙박시설 운영업,064-764-6999,제주특별자치도 서귀포시 남원읍 자배오름로139번길 149,제주특별자치도 서귀포시 남원읍 위미리 2505-1,33.29195532,126.6616786,2017-09-06,13,영업중,2,0,6,2,4,2022-09-30
위미2리마을,서귀포시,남원읍,위미2리,위미향펜션,기타일반 및 생활 숙박시설 운영업,,제주특별자치도 서귀포시 남원읍 위미중앙로246번길 10,제주특별자치도 서귀포시 남원읍 위미리 1722,33.27174761,126.6692432,2011-07-14,13,영업중,2,0,2,0,2,2022-09-30
위미2리마을,서귀포시,남원읍,위미2리,위미애머물다펜션,기타일반 및 생활 숙박시설 운영업,,제주특별자치도 서귀포시 남원읍 위미중앙로274-43,제주특별자치도 서귀포시 남원읍 위미리 811,33.27011791,126.6735051,2019-04-18,13,영업중,1,0,2,0,2,2022-09-30
위미2리마을,서귀포시,남원읍,위미2리,지니집,기타일반 및 생활 숙박시설 운영업,,제주특별자치도 서귀포시 남원읍 태위로107번길 8,제주특별자치도 서귀포시 남원읍 위미리 2875-1,33.2754794,126.6588736,2016-05-30,13,영업중,1,0,2,,,2022-09-30
위미2리마을,서귀포시,남원읍,위미2리,씨투씨펜션,기타일반 및 생활 숙박시설 운영업,0507-1355-5022,제주특별자치도 서귀포시 남원읍 위미중앙로246번길 24,제주특별자치도 서귀포시 남원읍 위미리 1719,33.27160074,126.6708082,2021-06-25,13,영업중,2,0,1,0,1,2022-09-30
위미2리마을,서귀포시,남원읍,위미2리,제주대전아줌마민박,민박업,0507-1406-9568,제주특별자치도 서귀포시 남원읍 태위로139번길 20,제주특별자치도 서귀포시 남원읍 위미리 2802-1,33.27642361,126.6620874,2006-07-20,13,영업중,2,0,3,3,0,2022-09-30
위미2리마을,서귀포시,남원읍,위미2리,더 재벌,민박업,,제주특별자치도 서귀포시 남원읍 위미중앙로 246번길 8,제주특별자치도 서귀포시 남원읍 위미리 1723-4,33.27172154,126.668763,2011-07-14,13,영업중,2,0,2,0,2,2022-09-30
위미2리마을,서귀포시,남원읍,위미2리,스테이 마중,민박업,,제주특별자치도 서귀포시 남원읍 태위로151번길 20-21,제주특별자치도 서귀포시 남원읍 위미리 2004,33.27722633,126.6655193,1983-09-27,13,영업중,1,0,1,0,1,2022-09-30
위미2리마을,서귀포시,남원읍,위미2리,난바다프리다이빙게스트하우스앤카페,민박업,,제주특별자치도 서귀포시 남원읍 태위로115번길 3,제주특별자치도 서귀포시 남원읍 위미리 2869-1,33.27518874,126.6597415,2018-09-11,13,영업중,2,0,4,0,4,2022-09-30
위미2리마을,서귀포시,남원읍,위미2리,위미위드미게스트하우스,민박업,,제주특별자치도 서귀포시 남원읍 태위로151번길 17,제주특별자치도 서귀포시 남원읍 위미리 2026-1,33.27668133,126.6640293,1971-05-03,13,영업중,1,0,4,0,4,2022-09-30
위미2리마을,서귀포시,남원읍,위미2리,위미소망호,민박업,,제주특별자치도 서귀포시 남원읍 태위로170번길 10,제주특별자치도 서귀포시 남원읍 위미리 1893-2,33.27471757,126.6646943,1984-12-12,13,영업중,1,0,1,0,1,2022-09-30
위미2리마을,서귀포시,남원읍,위미2리,코업시티호텔하버뷰,호텔업,064-731-9988,제주특별자치도 서귀포시 남원읍 태위로 108,제주특별자치도 서귀포시 남원읍 위미리 2895번지 ,33.27446082,126.6589714,2019-04-05,13,영업중,9,1,306,0,306,2022-09-30
위미3리마을,서귀포시,남원읍,위미3리,솔바람파도소리,기타일반 및 생활 숙박시설 운영업,,제주특별자치도 서귀포시 남원읍 태위로398번길 45,제주특별자치도 서귀포시 남원읍 위미리 72-7,33.27134702,126.6904969,2013-05-14,13,영업중,2,0,5,0,5,2022-09-30
위미3리마을,서귀포시,남원읍,위미3리,방울풍뎅이하우스,기타일반 및 생활 숙박시설 운영업,,제주특별자치도 서귀포시 남원읍 위미중앙로 274-45,제주특별자치도 서귀포시 남원읍 위미리 809,33.2700602,126.6738461,,13,영업중,1,0,2,0,2,2022-09-30
위미3리마을,서귀포시,남원읍,위미3리,브레스힐,기타일반 및 생활 숙박시설 운영업,,제주특별자치도 서귀포시 남원읍 남원체육관로82,제주특별자치도 서귀포시 남원읍 위미리 13-16,33.27739905,126.6940715,2016-04-19,13,영업중,2,0,1,0,1,2022-09-30
위미3리마을,서귀포시,남원읍,위미3리,모모하우스,기타일반 및 생활 숙박시설 운영업,,제주특별자치도 서귀포시 남원읍 태위로266번길 9,제주특별자치도 서귀포시 남원읍 위미리 897-2,33.27464022,126.6763327,2018-02-12,13,영업중,1,0,1,0,1,2022-09-30
위미3리마을,서귀포시,남원읍,위미3리,쉼펜션,기타일반 및 생활 숙박시설 운영업,064-764-1555,제주특별자치도 서귀포시 남원읍 남원체육관로 69,제주특별자치도 서귀포시 남원읍 위미리 19-12,33.27750194,126.6928314,1995-06-24,13,영업중,1,0,5,0,5,2022-09-30
위미3리마을,서귀포시,남원읍,위미3리,스테이르브아펜션,기타일반 및 생활 숙박시설 운영업,0507-1413-3368,제주특별자치도 서귀포시 남원읍 태위로266번길 15,제주특별자치도 서귀포시 남원읍 위미리 908-1,33.27402033,126.6763243,2017-12-27,13,영업중,2,0,2,0,2,2022-09-30
위미3리마을,서귀포시,남원읍,위미3리,한라앤탐펜션,기타일반 및 생활 숙박시설 운영업,064-764-6560,제주특별자치도 서귀포시 남원읍 위미중앙로300번길 8,제주특별자치도 서귀포시 남원읍 위미리 887-1,33.27289932,126.6743186,2019-11-28,13,영업중,1,0,3,0,3,2022-09-30
위미3리마을,서귀포시,남원읍,위미3리,동백바다펜션,기타일반 및 생활 숙박시설 운영업,064-764-7676,제주특별자치도 서귀포시 남원읍 태위로360번길 46,제주특별자치도 서귀포시 남원읍 위미리 750,33.2724737,126.6840823,2020-11-16,13,영업중,4,0,6,0,6,2022-09-30
위미3리마을,서귀포시,남원읍,위미3리,보리하우스,기타일반 및 생활 숙박시설 운영업,,제주특별자치도 서귀포시 남원읍 위미대성로156번길 69,제주특별자치도 서귀포시 남원읍 위미리 1011-3,33.28299271,126.675902,2022-01-25,13,영업중,2,0,3,0,3,2022-09-30
위미3리마을,서귀포시,남원읍,위미3리,위미궁펜션,기타일반 및 생활 숙박시설 운영업,,제주특별자치도 서귀포시 남원읍 태위로398번길 26,제주특별자치도 서귀포시 남원읍 위미리 149-1,33.27283129,126.6891285,2009-12-28,13,영업중,3,0,3,0,3,2022-09-30
위미3리마을,서귀포시,남원읍,위미3리,담스풀빌라,기타일반 및 생활 숙박시설 운영업,,제주특별자치도 서귀포시 남원읍 위미중앙로300번길 63-5,제주특별자치도 서귀포시 남원읍 위미리 715-1,33.27352752,126.6801312,2018-08-22,13,영업중,3,0,1,0,1,2022-09-30
